,longitude,latitude,price
12145484,2.156439,41.393667,140.0
3220998,2.165992,41.380464,65.0
6478625,2.200794,41.387641,50.0
1436634,2.151619,41.390272,111.0
4970513,2.178486,41.405028,65.0
8497118,2.168292,41.371988,30.0
4358683,2.157905,41.388675,80.0
2991160,2.156959,41.404669,18.0
1904316,2.147136,41.384874,85.0
9553793,2.181343,41.381739,115.0
1310606,2.188656,41.40783,50.0
8792425,2.173096,41.408711,30.0
4019514,2.155366,41.392951,35.0
10870084,2.150739,41.386491,87.0
8595460,2.151609,41.409261,80.0
7694162,2.155556,41.404488,53.0
7739287,2.180721,41.396605,131.0
7503227,2.174261,41.395624,131.0
1032836,2.16318,41.374612,94.0
5365791,2.121783,41.39184,80.0
9347125,2.165681,41.398166,61.0
5802907,2.193755,41.405076,100.0
11388006,2.20042,41.38789,70.0
1097523,2.15378,41.378747,100.0
270564,2.164001,41.382104,35.0
9106910,2.147698,41.379028,100.0
7497010,2.189679,41.40269,100.0
4555198,2.150053,41.382797,39.0
12238046,2.15458,41.39187,139.0
10152692,2.165313,41.383076,60.0
7772712,2.186601,41.383004,160.0
9741613,2.173621,41.395379,179.0
11107331,2.21513,41.417879,80.0
9072240,2.184423,41.384763,165.0
3613291,2.142964,41.376081,39.0
7913738,2.175149,41.402838,35.0
12125776,2.164895,41.403369,39.0
722682,2.157828,41.37441,20.0
1356102,2.207723,41.403315,45.0
3502373,2.191196,41.377768,60.0
531357,2.203001,41.40053,111.0
6580226,2.176083,41.40196,65.0
11600349,2.158003,41.394254,75.0
9986381,2.162061,41.38211,99.0
6834689,2.138963,41.376923,45.0
965712,2.161876,41.384057,99.0
12278375,2.18878,41.381103,115.0
6549890,2.166328,41.438488,48.0
4508316,2.158362,41.389127,155.0
7125860,2.206707,41.401665,133.0
1266491,2.168822,41.395634,116.0
12146770,2.155681,41.392366,140.0
1327065,2.169203,41.375735,50.0
1052151,2.165435,41.444168,66.0
6535247,2.188806,41.376605,150.0
10716793,2.175191,41.410349,15.0
7719368,2.20237,41.387468,94.0
380421,2.179998,41.384374,48.0
7669665,2.168884,41.376515,22.0
11445715,2.19603,41.394246,160.0
6908039,2.162539,41.376678,180.0
9028681,2.181941,41.383643,65.0
4766850,2.182701,41.401706,75.0
4056353,2.177652,41.399242,95.0
3562122,2.178167,41.37914,30.0
3390901,2.1739,41.381587,55.0
8727869,2.158113,41.38322,85.0
7588305,2.121439,41.399787,82.0
11578610,2.158348,41.374099,30.0
3064919,2.141462,41.39033,21.0
7865601,2.179493,41.385386,45.0
7607240,2.157428,41.39764,33.0
1235429,2.163141,41.389239,89.0
1565683,2.1958,41.399878,39.0
9536429,2.130815,41.373869,20.0
1702087,2.184654,41.384628,50.0
3723457,2.151989,41.397267,115.0
8004703,2.153151,41.379368,39.0
11629848,2.15189,41.379621,38.0
9702473,2.17223,41.410636,55.0
7845425,2.132129,41.374479,45.0
4918810,2.145064,41.40986,30.0
9445051,2.172209,41.386907,200.0
7258353,2.125727,41.379974,28.0
5141962,2.175341,41.409436,25.0
9445589,2.167052,41.380266,85.0
2408512,2.157939,41.390928,135.0
3450649,2.18484,41.409589,90.0
9147920,2.160571,41.375575,24.0
3806284,2.1733,41.391158,79.0
871627,2.158325,41.378857,25.0
2575010,2.152915,41.392117,25.0
4133400,2.148305,41.382952,25.0
3777844,2.13092,41.386419,70.0
1634445,2.128998,41.373202,29.0
2433348,2.153127,41.385973,15.0
2917650,2.176629,41.381654,50.0
10345456,2.162764,41.388571,120.0
8324654,2.212759,41.40541,90.0
7062262,2.181251,41.418297,100.0
9919118,2.155881,41.380632,90.0
6460746,2.205595,41.400488,123.0
7823774,2.207511,41.408442,58.0
3496888,2.182569,41.396753,140.0
1037925,2.189637,41.378124,45.0
6397245,2.160324,41.370398,18.0
11342431,2.19172,41.395355,100.0
9917954,2.167863,41.381847,73.0
3098203,2.186463,41.394014,82.0
11558503,2.174152,41.38021,29.0
804268,2.193536,41.395191,110.0
4970202,2.1583,41.380846,600.0
10965361,2.19173,41.379381,55.0
9080081,2.184576,41.401946,32.0
565758,2.149853,41.419116,75.0
2806083,2.155117,41.390684,30.0
8968130,2.127931,41.377092,20.0
2025105,2.15902,41.384834,69.0
41952,2.16932,41.405653,110.0
5591590,2.171146,41.376339,55.0
8366004,2.182327,41.384678,80.0
239821,2.145336,41.396071,120.0
2972723,2.16225,41.416806,80.0
7453532,2.125563,41.375586,17.0
6470139,2.161596,41.381302,70.0
7968315,2.152668,41.393532,76.0
8433094,2.173584,41.388498,117.0
12005632,2.172642,41.380319,58.0
10250597,2.175369,41.378711,111.0
2629372,2.193978,41.401191,70.0
12300702,2.159623,41.372516,124.0
6728982,2.194559,41.38968,50.0
9230137,2.176435,41.397135,40.0
9695445,2.160192,41.412331,22.0
1027732,2.168173,41.372968,35.0
2177176,2.167186,41.387098,90.0
6554577,2.184259,41.40883,25.0
5791017,2.154817,41.37198,66.0
7249346,2.182884,41.411331,19.0
7356458,2.189487,41.376868,40.0
4212985,2.173947,41.377914,116.0
11583025,2.215985,41.414551,40.0
11588269,2.191563,41.396421,117.0
3464843,2.158172,41.370604,20.0
10522154,2.175713,41.380184,69.0
688703,2.168397,41.373525,106.0
1261758,2.188996,41.413139,36.0
11483416,2.163201,41.405463,23.0
7943126,2.155987,41.404916,90.0
9792431,2.180994,41.388947,70.0
542403,2.211055,41.402906,99.0
7347017,2.173398,41.387133,94.0
11768595,2.168074,41.387262,115.0
3155460,2.208766,41.402296,117.0
3874326,2.213758,41.416457,20.0
9082497,2.164579,41.372912,100.0
1554416,2.187954,41.377606,132.0
4196666,2.168908,41.4231,110.0
4723599,2.174826,41.437574,15.0
1081892,2.182829,41.393537,27.0
9427354,2.152542,41.37833,45.0
126836,2.179275,41.382351,47.0
2370209,2.209865,41.405486,100.0
1269238,2.159852,41.407171,83.0
6138905,2.204367,41.400699,25.0
2841499,2.157907,41.393284,120.0
8040164,2.16334,41.377354,28.0
2536314,2.173509,41.389707,100.0
10005276,2.169574,41.379584,80.0
1155115,2.170977,41.428134,80.0
504142,2.157868,41.380424,20.0
1248400,2.155886,41.394236,110.0
8873564,2.189084,41.39666,90.0
6541171,2.144127,41.391258,24.0
462557,2.160628,41.384817,35.0
10963402,2.171509,41.410016,69.0
2029462,2.170486,41.39162,53.0
3201502,2.159056,41.391491,30.0
10325875,2.180431,41.388745,70.0
7657708,2.182698,41.407157,49.0
6428516,2.175745,41.382804,40.0
4779761,2.176522,41.433823,35.0
11790192,2.168742,41.373754,30.0
2393538,2.149005,41.411537,25.0
929355,2.168726,41.397565,100.0
8353229,2.163983,41.380897,140.0
11242200,2.170797,41.432737,37.0
4427330,2.145189,41.39479,240.0
8850765,2.153724,41.382468,53.0
9541917,2.159862,41.401516,47.0
9751048,2.145535,41.390603,29.0
6028192,2.16785,41.37361,40.0
8317695,2.182459,41.387927,89.0
7840689,2.176322,41.380605,40.0
4711045,2.198834,41.40129,39.0
1199380,2.170911,41.39263,99.0
2643651,2.155253,41.37365,66.0
7753555,2.173033,41.385853,99.0
410387,2.188586,41.418925,20.0
8522453,2.161989,41.372619,80.0
4819253,2.159089,41.374294,55.0
9377233,2.189701,41.392298,252.0
1023142,2.202477,41.397692,81.0
5504666,2.15725,41.406976,65.0
2295880,2.153308,41.390054,89.0
2797402,2.161791,41.379123,50.0
9639337,2.165366,41.375628,19.0
5003805,2.165316,41.381964,80.0
2180003,2.165474,41.371063,83.0
3331739,2.158502,41.385203,100.0
4781733,2.169114,41.374002,89.0
852285,2.157539,41.383529,300.0
12048354,2.154161,41.435882,45.0
19246,2.150367,41.384167,50.0
7908870,2.165398,41.41036,25.0
1230779,2.173599,41.406455,40.0
6937825,2.169306,41.419236,20.0
1136952,2.183328,41.398724,76.0
1136951,2.183444,41.397543,76.0
9892096,2.174484,41.380583,100.0
2929363,2.172749,41.398744,30.0
259088,2.155995,41.373435,55.0
9242936,2.170501,41.404884,45.0
9070656,2.163788,41.38301,20.0
9793683,2.191528,41.451496,18.0
5531837,2.157289,41.396832,38.0
1359544,2.186713,41.435113,229.0
2141000,2.154152,41.39421,37.0
6744992,2.191069,41.421294,60.0
10791533,2.182492,41.386387,40.0
6514745,2.177864,41.38949,90.0
9304363,2.17909,41.379458,95.0
6669852,2.180028,41.383993,35.0
706837,2.183537,41.386501,41.0
2981928,2.159187,41.395545,70.0
905111,2.165595,41.392882,308.0
8727305,2.181654,41.381972,63.0
6479703,2.156698,41.40785,150.0
9997240,2.171998,41.387503,93.0
10447987,2.15446,41.405246,150.0
7087498,2.195296,41.389848,55.0
927535,2.148711,41.407135,21.0
6151840,2.190236,41.415748,18.0
1286069,2.162464,41.380615,98.0
2199272,2.14158,41.373362,75.0
8269754,2.190919,41.40523,69.0
9870712,2.169481,41.379736,60.0
973693,2.15771,41.384716,29.0
204605,2.185986,41.38589,25.0
3759797,2.181985,41.413829,141.0
977487,2.158556,41.392195,129.0
2220119,2.149376,41.384059,96.0
1086040,2.174637,41.411236,80.0
2237750,2.166643,41.410857,50.0
2092532,2.189893,41.379841,83.0
603406,2.159564,41.386903,81.0
856159,2.199483,41.403028,19.0
732214,2.190113,41.375245,75.0
10960459,2.179392,41.380655,25.0
8096273,2.160967,41.374926,160.0
8010451,2.170105,41.388879,150.0
9973450,2.155477,41.397584,39.0
7832223,2.155792,41.390017,57.0
10467442,2.190502,41.41313,22.0
1216365,2.174697,41.390759,90.0
6072096,2.179542,41.391672,80.0
3079389,2.170038,41.409566,110.0
9853302,2.159257,41.375186,40.0
2741241,2.172725,41.377255,156.0
6563343,2.144799,41.372437,70.0
1203343,2.165313,41.374101,110.0
10987241,2.144246,41.376342,25.0
11352620,2.178818,41.388632,35.0
12129468,2.169049,41.414154,25.0
4430253,2.161702,41.410151,25.0
1514589,2.124568,41.37727,38.0
5450655,2.175367,41.405926,65.0
7979241,2.139189,41.401783,124.0
11585641,2.148848,41.410629,41.0
3567181,2.204163,41.409392,70.0
1472058,2.163783,41.399428,35.0
4346136,2.158775,41.388048,200.0
9806225,2.163887,41.39976,80.0
12040380,2.178446,41.411185,145.0
8680630,2.168261,41.373849,36.0
11075588,2.20515,41.399742,29.0
2421628,2.162218,41.38471,120.0
2928418,2.177629,41.37874,40.0
2613469,2.179279,41.385881,39.0
11697375,2.182193,41.383285,59.0
5732109,2.168893,41.405566,15.0
563971,2.157718,41.377068,58.0
4783959,2.174343,41.379342,35.0
8232860,2.161301,41.376828,35.0
9935844,2.165813,41.382241,70.0
2373057,2.15309,41.386894,80.0
6412154,2.136023,41.426974,40.0
3391172,2.169905,41.393262,120.0
8676495,2.151078,41.433518,41.0
10990358,2.160202,41.400349,112.0
2266692,2.15839,41.380296,55.0
1443945,2.180472,41.408017,113.0
12238181,2.165232,41.40431,2764.0
7669274,2.182936,41.402689,22.0
6053692,2.1723,41.385294,100.0
8542951,2.173807,41.380999,180.0
11561142,2.166568,41.374115,34.0
8210138,2.156048,41.38473,65.0
7144928,2.166182,41.384787,76.0
4946536,2.165361,41.380986,39.0
10276293,2.176688,41.410555,95.0
9342659,2.17322,41.382123,20.0
11050889,2.14752,41.401521,250.0
7600921,2.164695,41.386496,75.0
4010838,2.161324,41.386572,150.0
11348186,2.157307,41.424487,60.0
582364,2.146495,41.409142,141.0
5892398,2.176458,41.38724,160.0
11028299,2.184242,41.412797,35.0
2129598,2.173029,41.392505,115.0
9661897,2.169839,41.411396,99.0
433042,2.163806,41.373643,110.0
9044000,2.173842,41.406662,64.0
6035889,2.208392,41.398914,259.0
756580,2.162089,41.399472,76.0
7049765,2.156934,41.405926,30.0
651766,2.176482,41.405946,58.0
4087776,2.180172,41.397476,50.0
272282,2.157686,41.382372,270.0
1908584,2.199512,41.38728,100.0
9142039,2.162924,41.382403,25.0
1019810,2.163724,41.401781,29.0
3798387,2.162414,41.384022,105.0
9769650,2.156036,41.404478,100.0
11878816,2.167146,41.379578,80.0
5246301,2.169833,41.379338,25.0
8717857,2.147418,41.410161,25.0
11997648,2.155096,41.404883,25.0
639941,2.155131,41.400789,90.0
5754041,2.201742,41.405549,35.0
1745026,2.168866,41.403539,40.0
5632564,2.178666,41.378742,32.0
2982278,2.156851,41.386349,34.0
7697111,2.169887,41.408388,40.0
8057612,2.137034,41.386727,17.0
6684555,2.171531,41.381859,201.0
5937896,2.17785,41.403585,110.0
11393184,2.190472,41.378607,150.0
786250,2.162793,41.382168,150.0
10099313,2.176075,41.399895,50.0
7303097,2.137761,41.380236,29.0
5822611,2.165579,41.391598,40.0
3510269,2.178658,41.425122,95.0
7746652,2.144104,41.370722,23.0
1215049,2.175023,41.409947,69.0
9280460,2.173612,41.410835,11.0
6729723,2.159599,41.38067,250.0
11570576,2.153074,41.389258,20.0
1470516,2.124717,41.397856,55.0
6780002,2.180837,41.384171,94.0
11836968,2.149029,41.412705,18.0
7619090,2.159842,41.405881,20.0
987508,2.15942,41.386214,45.0
1490629,2.184224,41.380055,130.0
3566170,2.167963,41.371429,110.0
7912353,2.160036,41.387512,165.0
430245,2.169987,41.374293,120.0
11124559,2.184878,41.400424,200.0
4611426,2.16761,41.373657,45.0
10760605,2.134145,41.375742,21.0
2761750,2.167769,41.433263,55.0
10498466,2.152759,41.380471,25.0
1916806,2.161096,41.39694,145.0
564809,2.154217,41.397099,50.0
1688286,2.176645,41.39299,50.0
2382152,2.147342,41.400444,145.0
5767967,2.166055,41.386434,650.0
7103180,2.134189,41.368139,18.0
1349290,2.183396,41.386124,94.0
1864002,2.158958,41.400005,72.0
8349822,2.176009,41.38065,69.0
3691083,2.157734,41.374128,54.0
9177840,2.207262,41.422392,25.0
7862263,2.166072,41.387919,450.0
7948077,2.179981,41.404914,25.0
1674445,2.165609,41.390942,150.0
3652628,2.171013,41.405681,170.0
6719416,2.177305,41.399778,30.0
10713417,2.176038,41.387991,24.0
10995901,2.173933,41.383984,150.0
3801715,2.172085,41.430608,58.0
11258172,2.149261,41.412548,27.0
700692,2.206424,41.39707,100.0
6666031,2.191799,41.392893,650.0
12038905,2.146817,41.370561,99.0
10665602,2.158792,41.38231,18.0
9912240,2.167149,41.381004,1175.0
10898550,2.168953,41.378056,45.0
11078450,2.148186,41.404845,25.0
2212631,2.181424,41.382605,1589.0
1345191,2.156344,41.374013,61.0
5477175,2.169796,41.371812,35.0
12167570,2.175258,41.422505,25.0
9787889,2.163402,41.373428,39.0
10100174,2.159548,41.379307,27.0
3929074,2.16004,41.382365,30.0
8398657,2.179478,41.460247,18.0
4213133,2.17253,41.379456,99.0
8714769,2.172968,41.38995,50.0
299967,2.171016,41.407386,35.0
9663873,2.176354,41.378988,22.0
2242124,2.158796,41.404988,31.0
6572115,2.181776,41.410774,18.0
8038735,2.165947,41.372609,100.0
440619,2.170774,41.412525,20.0
6671686,2.179428,41.461014,20.0
1253922,2.180539,41.401645,100.0
7867008,2.180372,41.381595,129.0
5311505,2.161862,41.403118,125.0
1938442,2.189611,41.381217,80.0
2553616,2.176209,41.381001,45.0
7589409,2.164828,41.378929,65.0
1289674,2.176433,41.405522,45.0
12104308,2.187937,41.411287,25.0
854968,2.162979,41.381223,25.0
9638218,2.159272,41.371426,15.0
2984409,2.193802,41.408037,27.0
7129274,2.178421,41.407384,25.0
12148424,2.179808,41.399458,59.0
3593609,2.189922,41.393358,35.0
4200814,2.206432,41.39981,55.0
4741129,2.191837,41.394661,45.0
7709267,2.168058,41.403227,30.0
1188963,2.159835,41.402212,135.0
12069324,2.200223,41.402432,45.0
3152314,2.146267,41.406311,85.0
7613031,2.17402,41.412874,58.0
6333658,2.16226,41.410589,80.0
7523459,2.156179,41.405658,39.0
128426,2.176934,41.406883,25.0
12018631,2.147834,41.380206,50.0
6295350,2.172457,41.400684,111.0
3680691,2.1672,41.413627,80.0
11274752,2.170363,41.392745,75.0
5930855,2.169461,41.399159,70.0
10664912,2.170415,41.376382,89.0
5690320,2.181115,41.402376,34.0
1188968,2.157858,41.40281,105.0
3227720,2.182346,41.409637,115.0
11508603,2.182732,41.422169,16.0
7424555,2.178121,41.404508,100.0
11264883,2.203186,41.409776,100.0
5233949,2.170197,41.406231,90.0
2495446,2.15354,41.380413,27.0
879356,2.132785,41.379824,67.0
2329405,2.175942,41.37369,115.0
991535,2.177204,41.403946,65.0
3770187,2.164851,41.382095,75.0
12160325,2.159864,41.393217,110.0
1675895,2.170321,41.37912,57.0
7907867,2.175128,41.378595,250.0
3828456,2.139133,41.386578,20.0
1672204,2.157149,41.391509,93.0
6675301,2.196978,41.417502,22.0
4829969,2.166697,41.38247,50.0
4878956,2.178661,41.383037,46.0
2042463,2.154732,41.393053,46.0
9984332,2.172497,41.38374,90.0
5752079,2.143652,41.413512,58.0
11569329,2.14527,41.396851,190.0
1098894,2.158692,41.389364,361.0
11947640,2.161785,41.39702,35.0
2127581,2.142844,41.411627,160.0
1216600,2.15111,41.381993,96.0
7286371,2.165398,41.405051,41.0
8081591,2.172302,41.382824,135.0
9554097,2.159867,41.386597,35.0
11512250,2.181058,41.384452,25.0
8081599,2.190136,41.419948,95.0
410651,2.135285,41.375307,110.0
10333998,2.176215,41.378633,54.0
11353728,2.17776,41.413382,117.0
6553982,2.157641,41.394019,85.0
5049684,2.154358,41.402502,68.0
9224274,2.169276,41.403844,185.0
3093334,2.164969,41.372034,80.0
11997812,2.173613,41.375199,500.0
3174089,2.162278,41.404074,75.0
7640587,2.187419,41.43363,38.0
5081355,2.176882,41.390933,2764.0
2715177,2.18036,41.389315,55.0
12082401,2.153971,41.399101,80.0
5869925,2.188182,41.425537,18.0
4021304,2.182547,41.402617,180.0
7490638,2.16612,41.38154,40.0
53540,2.181681,41.418377,22.0
11899376,2.162517,41.379854,60.0
1978145,2.167281,41.398163,79.0
7334131,2.170325,41.399812,50.0
7253675,2.180248,41.383791,100.0
3221449,2.159523,41.402468,99.0
1238107,2.177282,41.380528,35.0
8809180,2.164053,41.405209,42.0
7444054,2.188464,41.37831,50.0
10401097,2.168761,41.380551,60.0
12301496,2.156004,41.399321,212.0
9936637,2.167941,41.379741,15.0
9062398,2.178233,41.415752,20.0
11884918,2.133816,41.37642,110.0
3019105,2.172837,41.37741,75.0
7426577,2.191186,41.424133,35.0
3222851,2.152265,41.389962,79.0
142121,2.174161,41.379695,55.0
142122,2.175294,41.379783,32.0
1606852,2.159614,41.404174,65.0
11927168,2.17715,41.410451,59.0
11731742,2.177657,41.383436,25.0
3999746,2.212512,41.41657,16.0
3797642,2.165375,41.38233,46.0
12061378,2.179802,41.39865,130.0
1868652,2.13725,41.36942,86.0
3548439,2.171879,41.418152,99.0
8363299,2.173638,41.403059,25.0
5958368,2.181666,41.387866,70.0
6028889,2.165707,41.373009,40.0
2091416,2.141681,41.387836,25.0
9058831,2.165027,41.411782,89.0
1912521,2.162657,41.402528,100.0
1443842,2.180951,41.408178,105.0
8336775,2.17193,41.377742,24.0
2411575,2.166005,41.382677,40.0
11897368,2.17558,41.380894,60.0
3992024,2.194026,41.396679,40.0
9229252,2.16224,41.374715,92.0
3252792,2.160231,41.374927,117.0
6897713,2.207329,41.403595,30.0
7141964,2.185343,41.408991,25.0
10080680,2.175422,41.385774,41.0
8425820,2.168994,41.423503,30.0
8976872,2.182692,41.384137,27.0
7269989,2.161413,41.393326,55.0
9974217,2.163696,41.390418,65.0
553177,2.166683,41.37474,275.0
5638196,2.161486,41.382299,50.0
10647408,2.16758,41.373512,85.0
10649138,2.180899,41.379933,65.0
380400,2.188315,41.380033,82.0
9917625,2.166651,41.400379,60.0
2348604,2.188574,41.395586,111.0
11551676,2.150329,41.379333,103.0
11311480,2.15607,41.397367,348.0
3099575,2.174679,41.404314,31.0
11906239,2.158389,41.38842,110.0
516321,2.186547,41.423763,10.0
2758316,2.162929,41.390568,120.0
1166059,2.154797,41.399647,100.0
3852171,2.127362,41.3741,39.0
1281798,2.162963,41.390359,129.0
4679251,2.14644,41.410019,15.0
5892074,2.146629,41.414717,60.0
7489589,2.188375,41.40844,25.0
9012509,2.14399,41.377945,12.0
9252825,2.146877,41.3732,49.0
6290592,2.159844,41.407959,70.0
11266954,2.177597,41.404059,72.0
9229077,2.174336,41.381769,90.0
2068875,2.166859,41.373275,65.0
4354142,2.166237,41.389716,135.0
3573106,2.175391,41.42239,32.0
5435906,2.164358,41.389077,59.0
823272,2.161295,41.392924,96.0
6593130,2.171535,41.387698,30.0
11490598,2.153613,41.375446,55.0
3729921,2.200877,41.404028,75.0
7488186,2.138828,41.411085,20.0
10742596,2.179612,41.388195,65.0
1613203,2.129526,41.381718,146.0
6441145,2.16546,41.381803,30.0
7706252,2.153743,41.437142,29.0
10937386,2.169177,41.380395,100.0
4759136,2.156659,41.388216,50.0
1580586,2.176687,41.408826,50.0
10879142,2.165557,41.381347,60.0
1027718,2.166159,41.373217,35.0
6237075,2.190315,41.412603,20.0
8250756,2.172722,41.382147,150.0
1011376,2.185162,41.391624,110.0
8157904,2.166659,41.387899,140.0
6906086,2.152762,41.379871,29.0
584348,2.207374,41.40088,47.0
5039319,2.1573,41.383118,29.0
1471172,2.164949,41.401633,70.0
11084137,2.137059,41.363534,55.0
9029202,2.180731,41.402634,32.0
11335507,2.180169,41.399754,110.0
7514869,2.14342,41.368877,20.0
4651452,2.162865,41.397711,45.0
1577989,2.160717,41.37344,89.0
11965904,2.164313,41.382182,20.0
3795764,2.145304,41.390529,83.0
4301527,2.19021,41.392529,92.0
2171702,2.140666,41.423493,105.0
977631,2.15272,41.391852,55.0
9051654,2.174109,41.381198,45.0
7177255,2.147256,41.383518,20.0
2692564,2.152176,41.403957,99.0
4221226,2.149079,41.412755,35.0
5622102,2.147089,41.405645,30.0
352686,2.178448,41.376559,57.0
3167271,2.175425,41.406344,90.0
9722582,2.160499,41.38198,124.0
2698602,2.176696,41.390514,276.0
9230206,2.169209,41.380551,35.0
12162420,2.165997,41.385675,530.0
3663241,2.173371,41.385449,32.0
11547326,2.127844,41.395502,294.0
8217809,2.164042,41.377558,120.0
1487581,2.173041,41.404907,40.0
6660990,2.134861,41.397705,45.0
8645965,2.163257,41.383745,50.0
8600314,2.17562,41.384852,50.0
1205926,2.162414,41.391998,60.0
11427239,2.151495,41.398114,117.0
7487055,2.164801,41.377832,80.0
